timestamp,mode,sim_mode,steps_after_release,wall_hold_steps,dt_sigma,L0,height,particles_total,radius_sigma,eta_input,eta_nominal,eta_particles_region,num_walls,wall_positions_cli,wall_mass_factors_cli,particles_boxes_cli,wall_thickness_sigma,wall_thickness_vis_sigma,kbt1,kBT,kB_effective,temperature_runtime,spring_k,spring_eq_sigma,spring_eq_sigma_effective,piston_auto,piston_protocol,piston_target_sigma,piston_speed_px,piston_right_protocol_mode,piston_right_travel_sigma,piston_right_v_step_constant,piston_right_v0,piston_right_v_gradient,piston_right_vmax,piston_right_duration,piston_right_sigmoid_steepness,W_in_max,W_out_max,ratio,loss_fraction,total_loss,springE_stop,springE_peak_win,W_out_peak_win,ratio_win,eff_window_T,piston_stop_t_rel,trace_path,spring_peak_t_rel,spring_peak_dt,spring_peak_near_end,command,seed
2026-09-10 11:32:50,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.48310517,4.68256221e-05,6.25751223e-06,0.999993742,7.48305834,2.29548859e-05,2.38744142e-05,9.19528247e-07,1.22880573e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9000.csv,841.850098,5.83337402,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9000.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9000",9000
2026-09-10 11:32:52,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.45960296,3.49892034e-05,4.69049139e-06,0.99999531,7.45956797,1.91797535e-05,2.19902468e-05,2.81049324e-06,3.76761774e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9001.csv,844.900146,8.88342285,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9001.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9001",9001
2026-09-10 11:32:52,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.38632581,3.66418972e-05,4.96077456e-06,0.999995039,7.38628917,1.64143094e-05,2.18471978e-05,5.43288843e-06,7.35533277e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9003.csv,847.450073,11.4333496,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9003.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9003",9003
2026-09-10 11:32:52,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.47694734,3.49683651e-05,4.67682378e-06,0.999995323,7.47691237,1.70049625e-05,2.11311544e-05,4.12619193e-06,5.51855154e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9002.csv,854.616821,18.6000977,1,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9002.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9002",9002
2026-09-10 11:32:54,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.52502684,3.82950384e-05,5.0890235e-06,0.999994911,7.52498855,2.28351491e-05,2.33263672e-05,4.91218088e-07,6.52779185e-08,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9005.csv,845.233398,9.2166748,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9005.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9005",9005
2026-09-10 11:32:54,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.58069885,4.95738132e-05,6.53947797e-06,0.999993461,7.58064928,1.7787539e-05,2.0637206e-05,2.849667e-06,3.75910857e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9006.csv,846.500122,10.4833984,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9006.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9006",9006
2026-09-10 11:32:54,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.51327801,4.08006817e-05,5.43047678e-06,0.99999457,7.51323721,1.79889867e-05,2.26585471e-05,4.66956044e-06,6.21507741e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9004.csv,851.733398,15.7166748,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9004.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9004",9004
2026-09-10 11:32:56,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.59939133,4.19206117e-05,5.51631175e-06,0.999994484,7.59934941,1.93902033e-05,2.34456675e-05,4.05546416e-06,5.33656445e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9008.csv,851.300171,15.2834473,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9008.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9008",9008
2026-09-10 11:32:56,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.51912083,4.20198994e-05,5.58840593e-06,0.999994412,7.51907881,2.13025778e-05,2.22086655e-05,9.06087735e-07,1.20504479e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9007.csv,839.933472,3.91674805,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9007.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9007",9007
2026-09-10 11:32:56,energy_transfer,edmd,60000,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.00499999989,step,3.93000007,0.00499999989,nan,nan,0.00499999989,nan,nan,7.48308339,4.11743385e-05,5.50232256e-06,0.999994498,7.48304221,1.74822526e-05,2.31348131e-05,5.6525605e-06,7.55378527e-07,20,836.016724,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9009.csv,850.250122,14.2333984,0,"./00ALLINONE --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level0_Wqs_20260911/u0.005/summary.csv --energy-transfer-trace=experiments_energy_transfer/level0_Wqs_20260911/u0.005/tr_9009.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.005 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=60000 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9009",9009
