u,seed,t_stop,Px_stop,KE_stop,KE_left_stop,KE_right_stop,W_stop,Px_end,KE_end
0.02,9245,209.000011,3.689142299113,107.5671561961,50.00000530877,57.56715088732,7.567157478,-16.93063494402,107.5671442825
0.02,9246,209.000011,-16.59575073765,107.5244106719,50.00000641831,57.52440425354,7.524411517,6.979373546692,107.524400292
0.02,9247,209.000011,0.8753469919093,107.4677606982,50.00000076902,57.46775992916,7.467761455,11.93439038301,107.467750709
0.02,9248,209.000011,-18.6433252717,107.4990492145,50.00000542877,57.49904378577,7.499050188,2.201176942329,107.4990409863
0.02,9249,209.000011,-0.7122637016173,107.2601196957,50.00000420856,57.26011548712,7.260120981,17.81897097792,107.2601099845
0.03,9200,139.333341,9.822764484207,107.5575557108,50.00000350682,57.55755220394,7.557556717,5.238962491538,107.5575408199
0.03,9201,139.333341,-1.915434904168,107.9949983918,50.0000018116,57.99499658025,7.994998927,-1.823886850556,107.9949822395
0.03,9202,139.333341,-8.90469110583,107.7248938996,50.00000332034,57.72489057928,7.724894906,0.9849077374939,107.7248791126
0.03,9203,139.333341,-11.36286483237,107.358686608,50.00000216613,57.35868444186,7.358686707,-12.72808946927,107.3586746858
0.03,9204,139.333341,6.711256320314,107.5597865813,50.00000386193,57.5597827194,7.559787769,-11.84317413774,107.5597698725
0.03,9205,139.333341,6.181653535499,107.3539861284,50.00000131395,57.35398481447,7.35398657,7.267078896869,107.3539723606
0.03,9206,139.333341,1.766654728011,107.3858235569,49.99999808564,57.38582547123,7.385823691,-22.35195645073,107.3858172309
0.03,9207,139.333341,12.52050721075,107.2271312579,50.00000512219,57.22712613567,7.227132573,11.88286047811,107.2271130611
0.03,9208,139.333341,-8.278531459154,107.7311192239,50.00000337426,57.73111584966,7.731119651,-4.834219634306,107.7311040294
0.03,9209,139.333341,11.40543646007,107.2191018199,50.0000014793,57.21910034064,7.219102106,13.68973880593,107.2190855078
0.03,9210,139.333341,14.26563427705,107.0867121043,50.00000154512,57.08671055922,7.086712973,4.532911187038,107.0867013783
0.03,9211,139.333341,-11.9056288088,107.6038154397,50.00000376817,57.60381167153,7.603815936,9.313207895082,107.6038017453
0.03,9212,139.333341,0.1892772958472,107.0404232984,50.00000013358,57.04042316477,7.040423514,8.866224273496,107.0404126608
0.03,9213,139.333341,-7.745589052185,107.355772064,50.00000289115,57.35576917288,7.355772524,8.935946657892,107.3557540163
0.03,9214,139.333341,-4.065063904421,107.1628965017,50.0000036038,57.16289289787,7.162896896,15.22712287324,107.1628802092
0.03,9215,139.333341,12.29522470036,107.7767404249,50.00000067906,57.77673974588,7.776741332,2.876971612199,107.776727545
0.03,9216,139.333341,-0.3856069141196,108.02606156,49.99999917749,58.02606238253,8.026061729,-3.254098037809,108.0260485621
0.03,9217,139.333341,22.74673731329,107.0198640631,50.00000099937,57.01986306374,7.019864946,-16.74456885109,107.0198510673
0.03,9218,139.333341,-5.018117833479,107.1890885533,50.00000448696,57.18908406632,7.18908953,-7.311055599334,107.1890789385
0.03,9219,139.333341,1.034463859605,107.3299375606,50.00000191665,57.32993564396,7.329938223,-16.54407873319,107.3299243808
0.03,9220,139.333341,0.505048743178,107.3400875735,50.00000011286,57.34008746067,7.340087668,3.538361887407,107.3400776505
0.03,9221,139.333341,-7.42590736399,107.4895283805,50.00000233769,57.48952604281,7.48952874,-7.43315479557,107.4895117648
0.03,9222,139.333341,-14.82830447129,107.7190671673,50.00000404222,57.71906312508,7.71906785,-1.658687072313,107.7190506863
0.03,9223,139.333341,6.010272810177,107.7601052414,49.99999961022,57.76010563123,7.760106079,-7.77218186182,107.760093034
0.03,9224,139.333341,0.06189931542788,107.1079039824,50.00000188387,57.10790209856,7.107904144,-26.16943133092,107.1078951449
0.03,9225,139.333341,-2.236155881348,107.3162453797,50.00000423468,57.31624114505,7.316246063,27.80118545239,107.3162212673
0.03,9226,139.333341,1.724702308093,107.4798189528,50.0000028985,57.47981605435,7.479819814,-1.03995687441,107.4798045436
0.03,9227,139.333341,-10.21179802925,107.5403802101,50.00000322917,57.54037698093,7.540380732,-2.825722062117,107.5403669646
0.03,9228,139.333341,0.3380026894499,107.638717793,50.00000195755,57.63871583544,7.638718089,0.2035022438117,107.6387034079
0.03,9229,139.333341,5.067967337623,107.7651849603,50.00000335729,57.76518160298,7.765185724,-3.007477511617,107.7651714985
0.03,9230,139.333341,-4.406126664637,107.146535632,50.00000351583,57.14653211613,7.14653637,-0.01132637917043,107.1465226399
0.03,9231,139.333341,4.399406837974,107.5847978038,50.0000023929,57.5847954109,7.584798584,13.04980735248,107.5847818238
0.03,9232,139.333341,1.689703440443,106.8885586256,50.00000063209,56.88855799348,6.888558705,-8.176328336084,106.8885468094
0.03,9233,139.333341,2.154414076493,107.6409184494,50.00000012897,57.64091832047,7.640919029,-4.360723151346,107.640905661
0.03,9234,139.333341,-5.703026910692,107.7076660884,50.00000531806,57.70766077038,7.707667476,6.915357854122,107.7076457923
0.03,9235,139.333341,2.161033341746,107.0587078489,50.0000028861,57.05870496281,7.058708542,-1.373740614996,107.0586912762
0.03,9236,139.333341,3.486531861697,107.615792032,50.00000061263,57.61579141942,7.615792818,16.66207255065,107.6157773051
0.03,9237,139.333341,-17.01737375654,107.0707468837,50.00000204154,57.07074484218,7.070747066,6.155914950415,107.070735121
0.03,9238,139.333341,13.28248428195,107.21478104,50.00000212732,57.21477891268,7.214781905,-9.44133956544,107.2147702319
0.03,9239,139.333341,2.724500978162,107.107199312,50.00000433272,57.10719497927,7.107199766,-4.57224971588,107.1071870867
0.03,9240,139.333341,-6.175617799235,107.5304259293,49.99999972569,57.53042620365,7.530425994,-1.429193503426,107.5304145733
0.03,9241,139.333341,1.883101831852,107.5228304909,50.00000409697,57.52282639397,7.522831428,16.02750737772,107.5228155104
0.03,9242,139.333341,-7.05245845307,107.7412946768,50.00000591109,57.74128876574,7.741295558,-2.433345822131,107.7412823676
0.03,9243,139.333341,1.768269557661,107.5136125702,50.00000093383,57.51361163641,7.513612965,-19.69293191652,107.5135998585
0.03,9244,139.333341,-10.26340308491,107.3811046376,50.00000078533,57.38110385224,7.381104761,-5.802462894889,107.3810944747
0.03,9245,139.333341,2.19101482377,107.8356236415,50.00000313123,57.83562051025,7.835624579,18.05472373535,107.8356018155
0.03,9246,139.333341,5.7229337159,107.4976460847,50.00000222455,57.49764386013,7.497646648,-4.905037452292,107.4976318826
0.03,9247,139.333341,2.705130329524,107.6843840441,50.00000095751,57.68438308662,7.684384433,13.74357055232,107.6843689095
0.03,9248,139.333341,-5.904954062168,107.4553685548,50.00000273164,57.45536582313,7.455369099,-3.48909071522,107.4553528471
0.03,9249,139.333341,-5.045668464217,107.0887785342,50.00000114668,57.08877738747,7.088778705,3.783366225291,107.0887668224
0.03,9250,139.333341,5.754406124677,107.8253834021,50.00000042372,57.82538297837,7.82538377,-0.5328940015411,107.82537051
0.03,9251,139.333341,5.226840556023,107.2706087969,50.00000323984,57.27060555707,7.270609406,7.531604469007,107.2705976136
0.03,9252,139.333341,6.903176700697,107.4744339467,50.00000254202,57.47443140464,7.474434627,-9.79247760566,107.4744214165
0.03,9253,139.333341,10.18908035842,107.2306600056,50.00000211832,57.23065788724,7.230661161,8.279576121967,107.2306469789
0.03,9254,139.333341,-10.28752207727,108.2077991239,50.0000014895,58.20779763439,8.20779959,25.56800351797,108.2077761869
0.03,9255,139.333341,-15.95757208351,107.5667750535,50.00000103491,57.56677401859,7.566775235,4.606881309081,107.5667604772
0.03,9256,139.333341,4.053536812215,107.2582486677,50.00000171806,57.25824694965,7.258249159,-1.776937271927,107.2582329617
0.03,9257,139.333341,2.723209117508,107.5374354553,49.99999922579,57.53743622951,7.537435596,3.504555744498,107.5374235358
0.03,9258,139.333341,-26.27008146183,108.3269336646,50.00000570285,58.32692796173,8.326934522,-9.974636996815,108.3269155093
0.03,9259,139.333341,1.178711200126,107.1255448722,49.9999990227,57.12554584949,7.125544931,6.096595860373,107.125534534
0.03,9260,139.333341,13.30387767092,107.1896093986,50.0000010235,57.18960837513,7.189609925,7.809378333462,107.1895990606
0.03,9261,139.333341,7.816125221387,107.8086826583,49.99999983003,57.8086828283,7.808683206,9.62321454428,107.8086694301
0.03,9262,139.333341,4.740961473686,107.3650148092,50.00000264698,57.3650121622,7.365015402,2.368488900488,107.3649992679
0.03,9263,139.333341,5.302114830285,107.5740151682,49.99999970746,57.57401546071,7.574015373,-2.038969645241,107.5740037342
0.03,9264,139.333341,-4.41338340124,107.3052974794,49.99999915355,57.30529832588,7.305297514,14.89425664379,107.3052848036
0.03,9265,139.333341,3.407915830268,107.758838766,50.00000575249,57.75883301352,7.758840504,5.083129122179,107.7588180961
0.03,9266,139.333341,-6.266244049416,107.953763417,50.00000247919,57.95376093776,7.953764093,-2.37544234258,107.9537467472
0.03,9267,139.333341,-15.32200889646,107.824006741,50.00000509178,57.82400164924,7.824007675,-8.415975498318,107.8239928856
0.03,9268,139.333341,-18.96638258867,107.7497395694,50.00000227464,57.74973729471,7.749739774,9.50326201653,107.749726612
0.03,9269,139.333341,5.508507062778,107.2571772933,50.00000143231,57.25717586101,7.257177725,-5.606523410069,107.2571659058
0.03,9270,139.333341,0.1602681017696,107.6060122282,50.00000258728,57.60600964087,7.606012755,16.91087673852,107.6059978426
0.03,9271,139.333341,-11.16483703818,107.3797903127,50.00000047962,57.37978983313,7.37979054,13.16630958308,107.379778089
0.03,9272,139.333341,-6.876463841542,107.8455966844,50.00000103902,57.84559564536,7.845596936,-1.934796207428,107.8455820229
0.03,9273,139.333341,-2.085290273835,107.4765175233,50.00000275046,57.47651477283,7.47651816,-6.107227274031,107.4765060027
0.03,9274,139.333341,12.25644060059,106.8941195442,50.00000229009,56.89411725413,6.894120083,-10.39752376926,106.8941065673
0.03,9275,139.333341,7.913452056554,107.2557143456,50.00000068362,57.25571366195,7.255714691,15.03947380384,107.2557019577
0.03,9276,139.333341,8.511417493658,107.188093024,50.00000419743,57.1880888266,7.188094037,12.49614272916,107.1880778877
0.03,9277,139.333341,-1.526341508496,107.6261300488,50.00000089259,57.62612915622,7.626130294,4.297140096801,107.6261182643
0.03,9278,139.333341,15.02167518301,106.982367806,50.00000246389,56.98236534211,6.98236858,15.08386442682,106.9823541651
0.03,9279,139.333341,1.456991565774,107.7120989666,50.00000297365,57.71209599297,7.71210007,-14.80584934023,107.7120843803
0.03,9280,139.333341,11.59381402069,107.5954263925,50.0000012745,57.59542511797,7.595427133,-1.565827022596,107.5954114083
0.03,9281,139.333341,-6.874903731604,107.4155291459,50.00000102673,57.4155281192,7.415529447,26.48889918919,107.415512063
0.03,9282,139.333341,-8.361349266022,107.5151789912,50.000000467,57.51517852423,7.515179205,-12.1597284469,107.5151666537
0.03,9283,139.333341,-23.63903467283,107.7654921766,50.00000633838,57.76548583822,7.765492982,-13.64876403301,107.7654766741
0.03,9284,139.333341,8.606626579902,107.6615713038,50.00000471883,57.66156658493,7.661572849,7.863790161048,107.6615541361
0.03,9285,139.333341,-9.494175167821,107.4262651928,50.00000026019,57.42626493258,7.426265305,7.389503678834,107.4262544934
0.03,9286,139.333341,0.05730170976136,107.2471053618,50.00000172067,57.24710364108,7.247105984,5.087894351457,107.2470934891
0.03,9287,139.333341,2.801313486845,107.1499044858,49.99999870362,57.14990578216,7.149904665,-16.80635161609,107.1498921783
0.03,9288,139.333341,14.73732776645,107.5253745029,50.00000331752,57.52537118536,7.525375816,15.25041832713,107.5253588093
0.03,9289,139.333341,6.185679961172,107.4152284308,49.9999999438,57.41522848699,7.415228749,-12.29706836459,107.4152189753
0.03,9290,139.333341,-7.550270500952,107.0255561135,50.00000211816,57.02555399536,7.025556191,-1.774284699861,107.0255416834
0.03,9291,139.333341,-9.528798375909,107.6044406992,50.00000066098,57.60444003821,7.604440913,1.948232961773,107.6044272117
0.03,9292,139.333341,11.01216459131,106.9370411807,50.00000305711,56.93703812363,6.937041733,12.20145348615,106.937029381
0.03,9293,139.333341,-3.310359034121,107.7529609517,50.00000063108,57.7529603206,7.752961259,2.841650709576,107.7529487356
0.03,9294,139.333341,-12.9981369179,107.335947751,50.00000025867,57.33594749237,7.335947904,1.764854553609,107.3359326715
0.03,9295,139.333341,5.139663475199,107.9674529758,50.00000196719,57.9674510086,7.967453447,-10.28688597027,107.967437884
0.03,9296,139.333341,-10.47022299337,107.8340463181,50.00000318265,57.83404313549,7.834046667,11.23315163889,107.8340314535
0.03,9297,139.333341,-13.94989450197,107.0675950013,50.00000470437,57.06759029695,7.067595415,-24.99239865446,107.0675836886
0.03,9298,139.333341,-18.41285420846,107.5204018468,50.00000032728,57.5204015195,7.520401869,10.83690828304,107.5203860673
0.03,9299,139.333341,0.9229467457066,107.3031497655,50.00000281466,57.30314695083,7.303150269,-16.72468033697,107.3031386073
0.05,9200,83.600004,10.00337123861,106.6723026599,50.00000090931,56.67230175059,6.67230295,1.192590381345,106.6722973483
0.05,9201,83.600004,-8.04376357509,107.9377379407,50.00000098869,57.93773695205,7.937738033,-9.669586881792,107.9377289195
0.05,9202,83.600004,8.221726408378,107.1764165342,50.00000192397,57.17641461019,7.176416979,-5.806094858761,107.1764092266
0.05,9203,83.600004,18.66573221829,107.4957726697,50.00000144717,57.49577122251,7.495773578,-0.6596925451434,107.4957658904
0.05,9204,83.600004,-15.63765963629,107.3740326368,50.00000112565,57.3740315111,7.374032667,-11.47023515512,107.3740262403
0.05,9205,83.600004,8.428991688551,107.6058787713,50.00000029345,57.60587847781,7.605878854,0.7166029297881,107.6058716375
0.05,9206,83.600004,3.815557929305,108.0145951893,49.99999856878,58.01459662055,8.014595281,-12.92556195891,108.0145863976
0.05,9207,83.600004,11.21382982479,107.2101990655,50.00000237296,57.21019669251,7.210199802,6.510052289815,107.2101899531
0.05,9208,83.600004,-2.30895576852,107.5730197112,50.00000106249,57.57301864875,7.573019978,-12.24290933619,107.5730090155
0.05,9209,83.600004,-6.095534817152,107.8156176924,50.00000205301,57.81561563934,7.815618024,-10.55874171214,107.8156066881
0.05,9210,83.600004,0.1138014923639,107.3395790755,49.99999992969,57.33957914582,7.339579169,-1.979888256182,107.3395714954
0.05,9211,83.600004,-6.436088294399,107.6467410034,50.00000115092,57.6467398525,7.646741076,-7.624897011907,107.6467345422
0.05,9212,83.600004,-3.252535507478,106.9679126054,50.00000042182,56.96791218359,6.967912737,7.632733346461,106.9679050517
0.05,9213,83.600004,-3.400270516394,107.7304583254,50.00000201981,57.73045630564,7.730458761,7.075322607738,107.7304472916
0.05,9214,83.600004,0.6692773054913,106.9102312596,50.00000125502,56.91023000457,6.910231403,-10.58694402068,106.9102238235
0.05,9215,83.600004,4.023204795503,107.5090374721,50.00000008166,57.50903739042,7.509037524,-4.040711747611,107.5090279073
0.05,9216,83.600004,-7.164409152077,108.107712798,49.99999944944,58.10771334854,8.107712804,7.254744327072,108.1077048601
0.05,9217,83.600004,-10.17053875705,107.0698766646,50.00000033402,57.06987633062,7.069876752,-6.846015054391,107.0698708315
0.05,9218,83.600004,-17.23805882603,107.8441185453,50.00000260354,57.84411594172,7.844118977,-5.320445303583,107.844106593
0.05,9219,83.600004,-22.8479484493,107.3568371264,50.00000002823,57.35683709812,7.356837127,0.08624375437913,107.3568305737
0.05,9220,83.600004,1.273828136285,107.3421937124,50.00000128334,57.34219242908,7.342194038,3.282551467623,107.3421864831
0.05,9221,83.600004,1.646330657015,108.3932277328,50.00000123877,58.393226494,8.393228264,-17.84490562533,108.3932194306
0.05,9222,83.600004,3.560113709901,107.5561532013,50.00000194391,57.55615125736,7.556153951,7.166162134357,107.5561441989
0.05,9223,83.600004,3.093818415373,107.4136224079,49.99999934643,57.41362306152,7.413622482,-17.13041002435,107.4136169835
0.05,9224,83.600004,-12.39081205059,107.7079825367,50.00000142148,57.70798111518,7.707982729,-3.449807588547,107.7079758498
0.05,9225,83.600004,-10.59032170234,107.1015480829,50.00000146,57.10154662294,7.101548171,0.9994065534912,107.1015436071
0.05,9226,83.600004,22.98516616362,107.170246177,50.00000162068,57.17024455631,7.170246953,12.85084787162,107.1702363267
0.05,9227,83.600004,6.91549936893,107.5059184212,50.00000126669,57.50591715446,7.505918669,-4.503362297044,107.5059110314
0.05,9228,83.600004,3.962365597751,107.1907179525,50.00000136148,57.19071659106,7.190718291,3.282456256501,107.1907112147
0.05,9229,83.600004,-2.389984743997,108.0938253146,50.00000106552,58.09382424906,8.093825623,-3.037988501885,108.0938186743
0.05,9230,83.600004,-0.7659383520127,107.0741423306,50.00000200846,57.07414032218,7.074142596,0.1275786700559,107.0741332275
0.05,9231,83.600004,17.49527685726,107.9404416383,50.00000115526,57.940440483,7.94044235,23.20978039093,107.940432051
0.05,9232,83.600004,-4.313637529839,107.3767341433,50.00000121248,57.37673293082,7.376734426,0.2538785323182,107.3767269861
0.05,9233,83.600004,1.877365719987,107.0241705516,49.99999864676,57.02417190484,7.024170564,-9.391117228295,107.0241669173
0.05,9234,83.600004,-2.477646653078,107.3186564527,50.00000172196,57.31865473076,7.318656684,-7.562325298367,107.3186485186
0.05,9235,83.600004,-5.352795315779,107.4648177823,50.00000119636,57.46481658592,7.464817997,11.67820194136,107.4648088221
0.05,9236,83.600004,20.24112230474,106.9880122471,49.99999936511,56.98801288203,6.988012352,-18.06740894412,106.9880079671
0.05,9237,83.600004,-2.760880277832,107.3286890674,50.00000046283,57.32868860458,7.328689132,-0.1399660501005,107.3286821308
0.05,9238,83.600004,0.02443093076037,107.8462291104,50.00000130083,57.84622780961,7.846229579,16.94574207644,107.8462194809
0.05,9239,83.600004,-9.621528790897,107.6965985446,50.00000158775,57.69659695686,7.69659887,-12.04181150297,107.696591485
0.05,9240,83.600004,-7.10422406957,107.3757199733,49.99999967803,57.37572029531,7.375719995,4.724603532192,107.3757116614
0.05,9241,83.600004,-15.70308653333,107.8492876234,50.00000153495,57.84928608842,7.84928782,-0.08649476163262,107.8492802746
0.05,9242,83.600004,3.936654771631,108.1294481136,50.00000327585,58.12944483772,8.129449214,0.3814249252749,108.1294370851
0.05,9243,83.600004,0.4788448995648,107.290126921,50.00000071653,57.2901262045,7.290127153,8.984502681131,107.2901167872
0.05,9244,83.600004,4.857076109222,107.280532487,49.99999964716,57.28053283985,7.280532581,18.33647609347,107.2805240031
0.05,9245,83.600004,21.0916288652,106.9972641649,50.00000017142,56.99726399345,6.997264389,2.908520697111,106.9972564861
0.05,9246,83.600004,-5.35231961702,107.0260154223,50.00000095335,57.02601446893,7.026015498,6.82784558045,107.0260084425
0.05,9247,83.600004,-3.256513341736,107.7457232828,49.99999927668,57.74572400609,7.745723306,-2.793800908811,107.745715101
0.05,9248,83.600004,-13.89215816005,107.3746196895,50.00000069155,57.37461899794,7.374619736,-14.45993682999,107.3746114506
0.05,9249,83.600004,-1.746221955078,106.9420360844,50.00000081133,56.94203527308,6.942036218,10.0299482974,106.942028057
0.05,9250,83.600004,7.140632950369,107.5247159094,49.99999939689,57.52471651252,7.524715933,0.5446297695542,107.5247073023
0.05,9251,83.600004,-18.18965636787,107.9461818844,50.00000158267,57.9461803017,7.946182062,4.571601668052,107.9461720588
0.05,9252,83.600004,-13.48717463415,107.1047672722,50.00000059688,57.1047666753,7.104767281,3.44883605296,107.104761174
0.05,9253,83.600004,8.972410933717,107.5712759241,50.00000023827,57.57127568586,7.571276174,-18.67645736622,107.5712692181
0.05,9254,83.600004,-4.351857892987,107.751544441,50.00000093778,57.75154350322,7.751544679,9.235146170766,107.7515321221
0.05,9255,83.600004,5.014163590414,107.2413719228,49.99999966509,57.24137225769,7.24137206,-0.2793245000129,107.24136646
0.05,9256,83.600004,-0.7598937241917,107.6678913924,50.00000157315,57.66788981923,7.667891792,0.6364056019134,107.667881783
0.05,9257,83.600004,9.30560363271,107.7274435069,49.99999793176,57.72744557517,7.727443507,6.159223568182,107.7274380613
0.05,9258,83.600004,-6.711776682066,107.0229800135,50.0000012493,57.02297876423,7.022980249,0.307049163776,107.0229690017
0.05,9259,83.600004,1.56790774556,107.2587135591,49.99999916783,57.25871439132,7.258713569,8.921064026552,107.2587083652
0.05,9260,83.600004,-5.069811187487,107.3299728827,49.9999994524,57.32997343028,7.329972959,14.74339782208,107.3299653976
0.05,9261,83.600004,14.6661210105,107.5730191261,49.99999953716,57.57301958895,7.573019323,-2.898476837651,107.5730119773
0.05,9262,83.600004,23.89474907351,107.8356086367,50.00000156598,57.83560707075,7.835609745,-1.096908520774,107.8356005788
0.05,9263,83.600004,-12.71589549005,108.1344701974,50.00000010007,58.13447009732,8.134470284,8.066386045766,108.134462316
0.05,9264,83.600004,-29.81482909796,108.1632343447,49.99999906706,58.16323527769,8.163234415,10.89152609489,108.1632269459
0.05,9265,83.600004,-12.92028431609,107.2434417228,50.00000181237,57.24343991047,7.243442006,-14.88331043957,107.2434342087
0.05,9266,83.600004,-0.9266436922095,107.1771340462,50.0000004482,57.17713359804,7.177134136,9.458028125043,107.1771257944
0.05,9267,83.600004,6.36444926896,107.7323803368,50.00000159799,57.73237873879,7.732380843,-8.512588668335,107.7323716437
0.05,9268,83.600004,-8.498784114096,107.6581807512,50.00000072941,57.65818002183,7.658180842,7.566141402237,107.658172601
0.05,9269,83.600004,4.268758132122,107.505954181,50.00000042802,57.50595375297,7.505954392,-1.875382202989,107.5059472205
0.05,9270,83.600004,7.703734604252,107.1573776993,50.0000006961,57.15737700324,7.157377866,8.021899156603,107.1573707694
0.05,9271,83.600004,-1.345157829791,106.9999621586,49.99999991718,56.99996224138,6.999962165,2.977009437223,106.9999543959
0.05,9272,83.600004,0.6363965233044,107.9870954264,49.99999968547,57.98709574093,7.987095556,6.799403199325,107.9870893769
0.05,9273,83.600004,3.320859677884,107.3345658466,50.00000117532,57.33456467126,7.334566084,-10.22181071398,107.3345575977
0.05,9274,83.600004,9.38095637839,107.4120850837,50.00000103523,57.41208404851,7.412085282,10.63309096999,107.4120776166
0.05,9275,83.600004,1.535281768055,107.4147189191,50.0000002972,57.41471862186,7.414719044,3.745741389925,107.4147107584
0.05,9276,83.600004,18.59665165817,107.0985477801,50.00000223138,57.09854554867,7.09854839,1.604516305571,107.0985381058
0.05,9277,83.600004,-8.858538065438,107.7387927238,50.00000016066,57.73879256318,7.738792782,14.94348751625,107.7387849978
0.05,9278,83.600004,4.880935441769,106.9543672707,50.00000136898,56.95436590169,6.954367743,10.07805095746,106.954359207
0.05,9279,83.600004,-13.9622282254,107.2306689979,50.00000148556,57.2306675123,7.230669045,-8.625005252584,107.230659346
0.05,9280,83.600004,11.59418666862,107.9384222069,49.99999964351,57.93842256334,7.938422719,-2.558708338169,107.9384148835
0.05,9281,83.600004,2.326962532418,107.1618884331,49.99999987396,57.16188855914,7.161888607,-16.33800259655,107.1618797514
0.05,9282,83.600004,-1.206388660735,107.3385507631,50.00000011615,57.33855064691,7.33855082,-14.296722717,107.3385446134
0.05,9283,83.600004,23.19155209688,107.3706984277,50.00000181829,57.37069660937,7.370699467,-2.495296756122,107.3706908169
0.05,9284,83.600004,2.431115527628,107.2784623539,50.00000105803,57.27846129586,7.278462721,7.11777095252,107.2784525501
0.05,9285,83.600004,-21.50254895186,108.2180260267,49.99999962976,58.21802639697,8.218026045,12.31574625624,108.2180166586
0.05,9286,83.600004,-5.352431448942,107.5672083667,50.00000154799,57.56720681875,7.56720888,9.071266543286,107.5671966401
0.05,9287,83.600004,12.37036005463,107.5393432576,50.00000000952,57.53934324807,7.539343555,17.39606124991,107.5393348579
0.05,9288,83.600004,-5.815333957481,107.9676695023,50.0000017617,57.96766774065,7.967669715,2.0634490929,107.9676611428
0.05,9289,83.600004,4.277473341485,107.7886583534,49.9999992245,57.78865912893,7.788658477,9.51065251932,107.7886494016
0.1,9200,41.800002,20.5179739008,106.721288254,50.00000035204,56.721287902,6.721288594,5.937771345306,106.7212809277
0.1,9201,41.800002,-8.668884725512,107.6401035512,50.00000007226,57.64010347892,7.640103585,-15.6447503516,107.6400980416
0.1,9202,41.800002,2.42336659738,106.8402039276,50.00000074326,56.84020318431,6.84020407,6.77392853716,106.8401957444
0.1,9203,41.800002,1.077801067897,107.0888954252,50.00000040386,57.08889502132,7.088895527,0.8089324510895,107.0888892011
0.1,9204,41.800002,-14.10679095919,107.4721256221,50.00000033691,57.47212528515,7.472125624,10.22502097068,107.4721181396
0.1,9205,41.800002,-4.979898276272,108.5664475312,49.99999984077,58.56644769041,8.566447535,13.73012494744,108.566437033
0.1,9206,41.800002,4.738273498256,107.3861960306,49.99999905321,57.3861969774,7.386196052,4.057455042376,107.3861920553
0.1,9207,41.800002,-7.210477750581,107.2384802879,50.00000115072,57.23847913717,7.238480411,-18.1326171407,107.2384749401
0.1,9208,41.800002,2.338954266922,107.4381368369,50.00000041902,57.43813641787,7.438136918,-6.266125918779,107.4381301072
0.1,9209,41.800002,3.961260889028,107.255968848,50.00000044072,57.25596840728,7.255968918,10.92651664381,107.2559634446
0.1,9210,41.800002,-7.574201940595,108.2427699425,50.00000016583,58.24276977669,8.242770003,-10.68673524932,108.2427621895
0.1,9211,41.800002,-17.40567953585,107.7103907986,50.00000091276,57.71038988581,7.710390867,6.564876945754,107.710383863
0.1,9212,41.800002,8.722453242138,106.4557151628,50.00000010773,56.45571505503,6.455715174,0.7804734596652,106.4557102077
0.1,9213,41.800002,-16.00646279187,109.033548502,50.00000019964,59.03354830235,9.033548574,9.714712472276,109.0335374202
0.1,9214,41.800002,-29.52834066332,108.6173528878,50.00000074047,58.61735214732,8.617352893,23.79443395328,108.6173413863
0.1,9215,41.800002,26.37819337434,107.0966271669,49.99999969027,57.09662747667,7.096627284,-3.034485549376,107.0966204017
0.1,9216,41.800002,-5.182547784077,108.7317949257,49.99999960993,58.73179531573,8.73179496,7.911102340804,108.7317855496
0.1,9217,41.800002,8.247112619553,108.1290247603,49.99999996614,58.12902479414,8.129024791,19.31240079063,108.12901449
0.1,9218,41.800002,-18.24099267275,107.7579261833,50.00000071925,57.7579254641,7.757926246,-7.097781971646,107.7579214559
0.1,9219,41.800002,-14.00768889837,108.509997094,49.99999977749,58.50999731651,8.509997095,-4.484444276789,108.5099909202
0.1,9220,41.800002,6.696625648022,107.0657564983,50.00000020221,57.06575629613,7.065756564,-11.68066569309,107.0657500718
0.1,9221,41.800002,-9.14610160932,108.8028558845,50.00000012806,58.80285575645,8.802855959,-7.81420426318,108.8028468141
0.1,9222,41.800002,-8.622958356829,107.6489895701,50.00000049763,57.64898907244,7.64898967,-16.71812634572,107.6489813691
0.1,9223,41.800002,3.086365267203,107.4861945689,49.99999934217,57.48619522672,7.486194569,6.343261229718,107.4861883669
0.1,9224,41.800002,-3.403429319651,107.6683456227,50.00000060519,57.66834501755,7.668345709,-9.720567425863,107.6683382928
0.1,9225,41.800002,-6.411187327658,107.457138267,50.00000034895,57.45713791801,7.457138327,-4.394935159477,107.4571304158
0.1,9226,41.800002,-0.4002549101647,107.4684694403,50.00000074078,57.46846869953,7.468469588,-4.441196641481,107.4684627177
0.1,9227,41.800002,-1.119253154972,107.2871047756,50.00000040461,57.28710437095,7.287104868,-3.116965059949,107.2870985982
0.1,9228,41.800002,-15.26385074944,107.2093086742,50.00000027989,57.20930839432,7.209308699,3.71823432408,107.2093015225
0.1,9229,41.800002,-2.471935703112,107.6331162108,50.0000002027,57.63311600808,7.633116227,4.392004177076,107.6331102495
0.1,9230,41.800002,-2.692347309316,106.6803509282,50.000000702,56.68035022617,6.680351097,-15.70065160845,106.6803446251
0.1,9231,41.800002,10.04935908955,107.7357172364,50.00000037259,57.73571686377,7.735717479,-0.2459798517104,107.7357069375
0.1,9232,41.800002,-2.544241161792,108.709037103,50.00000024063,58.70903686235,8.709037247,-15.86277122905,108.7090312449
0.1,9233,41.800002,8.707202021645,108.2030779017,49.99999923958,58.20307866209,8.203077904,-6.408802557065,108.2030720154
